,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
8044,0,0,0.0,0,17,58,1254,350.0,9062
8045,0,0,0.0,0,89,27,2488,300.0,9062
8046,0,0,0.0,0,89,27,1915,500.0,9062
8047,0,0,0.0,0,56,19,706,350.0,9062
8048,0,0,3.2,40,56,26,733,400.0,9062
8049,1,0,2.9,16,89,27,1892,700.0,9062
8050,1,0,2.8,36,89,27,1113,700.0,9062
8051,1,0,3.6,20,89,27,1818,400.0,9062
8052,1,0,0.0,0,56,27,1960,450.0,9062
8053,1,0,0.0,0,56,26,707,300.0,6906
8054,0,0,3.5,13,89,78,2455,250.0,9062
8055,0,0,3.6,17,89,78,2455,200.0,9062
8056,1,0,3.0,64,56,78,1915,400.0,8602
8057,1,0,3.2,90,56,78,2200,200.0,9062
8058,1,0,2.8,511,89,78,1892,350.0,6871
8059,1,0,0.0,0,89,81,1204,300.0,443
8060,0,0,3.6,13,56,78,1685,500.0,9062
8061,0,0,3.5,25,56,78,831,300.0,9062
8062,0,0,0.0,0,89,78,2218,750.0,9062
8063,1,0,3.8,147,89,78,2070,400.0,9062
8064,1,0,3.3,6,56,78,905,400.0,2117
8065,0,0,2.8,59,56,27,1892,550.0,9062
8066,0,0,0.0,0,89,27,2218,500.0,9062
8067,0,0,3.4,8,89,88,1756,200.0,9062
8068,0,0,3.5,20,89,60,1389,1500.0,9062
8069,0,0,0.0,0,56,14,1580,150.0,9062
8070,0,0,0.0,0,89,27,1928,950.0,9062
8071,0,0,3.4,37,56,27,1892,400.0,9062
8072,0,0,0.0,0,89,27,2455,700.0,9062
8073,1,0,0.0,0,56,17,356,300.0,9062
8074,1,0,0.0,0,56,48,2071,250.0,9062
8075,0,0,2.1,342,56,78,483,500.0,9062
8076,0,0,3.3,47,56,78,1818,300.0,9062
8077,0,0,3.6,26,56,78,58,450.0,9062
8078,0,0,3.4,5,89,78,313,300.0,9062
8079,0,0,0.0,0,89,78,2590,200.0,9062
8080,0,0,0.0,0,89,78,2228,300.0,9062
8081,1,0,3.7,23,56,78,1559,500.0,9062
8082,1,0,3.3,7,89,78,1892,500.0,9062
8083,1,0,3.6,19,56,78,2110,200.0,9062
8084,1,0,3.7,61,56,78,1304,200.0,9062
8085,1,0,0.0,0,89,78,972,600.0,9062
8086,1,0,0.0,0,26,78,2693,300.0,9062
8087,1,0,3.2,4,89,78,1818,300.0,9062
8088,1,0,0.0,0,89,78,841,250.0,6699
8089,0,0,0.0,0,89,78,420,500.0,9062
8090,0,0,2.9,18,56,78,2484,150.0,9062
8091,0,0,3.4,23,89,78,459,350.0,9062
8092,0,0,3.2,4,56,78,59,400.0,9062
8093,0,0,0.0,0,89,78,2495,250.0,9062
8094,0,0,3.1,6,89,78,1859,500.0,9062
8095,0,0,3.7,24,89,78,2189,300.0,9062
8096,0,0,0.0,0,89,78,2200,500.0,9062
8097,0,0,0.0,0,56,78,2600,150.0,9062
8098,0,0,2.9,199,89,78,2553,450.0,9062
8099,0,0,2.6,84,89,53,1818,400.0,9062
8100,0,0,0.0,0,89,78,445,250.0,9062
8101,0,0,0.0,0,89,0,289,600.0,9062
8102,0,0,0.0,0,85,78,2455,200.0,9062
8103,0,0,0.0,0,89,78,2553,400.0,9062
8104,0,0,0.0,0,89,78,2218,400.0,9062
8105,0,0,0.0,0,56,78,2455,250.0,9062
8106,0,0,0.0,0,56,78,1818,300.0,9062
8107,0,0,0.0,0,56,78,2547,300.0,9062
8108,0,0,0.0,0,56,78,1818,500.0,9062
8109,1,0,3.4,11,56,78,2620,250.0,9062
8110,1,0,0.0,0,89,78,1892,300.0,6774
8111,1,0,3.7,64,56,78,2455,150.0,9062
8112,1,0,3.3,7,89,78,1363,350.0,9062
8113,1,0,3.1,16,56,78,1818,400.0,5084
8114,1,0,3.0,13,89,78,403,200.0,9062
8115,1,0,0.0,0,89,78,1772,300.0,9062
8116,1,0,0.0,0,56,78,951,350.0,2391
8117,1,0,0.0,0,56,78,2455,350.0,9062
8118,0,0,3.6,49,26,78,2547,300.0,9062
8119,1,0,2.2,479,56,27,1892,650.0,9062
8120,0,0,0.0,0,89,78,1892,250.0,9062
8121,0,0,0.0,0,89,78,1818,400.0,9062
8122,0,0,3.3,6,56,78,1363,200.0,9062
8123,0,0,3.2,4,89,78,403,150.0,9062
8124,0,0,0.0,0,56,78,83,400.0,9062
8125,0,0,3.2,10,56,78,1946,400.0,9062
8126,0,0,0.0,0,89,78,114,300.0,9062
8127,0,0,0.0,0,89,78,1604,450.0,9062
8128,0,0,0.0,0,56,78,1818,400.0,9062
8129,0,0,0.0,0,56,78,1892,350.0,9062
8130,0,0,0.0,0,56,80,1264,300.0,9062
8131,0,0,0.0,0,89,78,1892,350.0,9062
8132,0,0,0.0,0,56,78,2553,200.0,9062
8133,0,0,0.0,0,89,78,2455,200.0,9062
8134,0,0,0.0,0,89,78,2478,200.0,9062
8135,0,0,0.0,0,56,78,1874,600.0,9062
8136,0,0,0.0,0,89,78,2484,350.0,9062
8137,0,0,0.0,0,89,78,1818,400.0,9062
8138,0,0,0.0,0,89,78,2200,500.0,9062
8139,0,0,0.0,0,89,78,1818,200.0,9062
8140,0,0,0.0,0,89,78,960,250.0,9062
8141,0,0,3.4,5,89,78,1277,500.0,9062
8142,0,0,3.2,7,56,78,1892,250.0,9062
8143,0,0,0.0,0,89,78,1818,350.0,9062
8144,0,0,0.0,0,89,78,1477,300.0,9062
8145,0,0,0.0,0,89,78,1892,300.0,9062
8146,0,0,0.0,0,56,78,2553,400.0,9062
8147,0,0,0.0,0,89,78,2455,150.0,9062
8148,0,0,0.0,0,56,78,1345,200.0,9062
8149,1,0,0.0,0,56,78,1892,350.0,9062
8150,0,0,0.0,0,89,78,554,500.0,9062
8151,0,0,0.0,0,6,78,1818,300.0,9062
8152,0,0,0.0,0,26,78,1818,200.0,9062
8153,0,0,0.0,0,26,78,1818,300.0,9062
8154,0,0,0.0,0,56,78,2620,150.0,9062
8155,0,0,0.0,0,56,78,420,300.0,9062
8156,0,0,0.0,0,89,78,1847,250.0,9062
8157,0,0,0.0,0,56,78,319,400.0,9062
8158,0,0,0.0,0,89,78,403,300.0,9062
8159,1,0,0.0,0,89,78,1892,300.0,9062
8160,1,0,3.7,25,89,78,1892,500.0,9062
8161,1,0,0.0,0,26,78,1818,400.0,9062
8162,1,0,3.3,86,56,78,435,300.0,6509
8163,1,0,3.9,146,89,53,893,600.0,9062
8164,1,0,3.1,104,56,78,2084,250.0,9062
8165,1,0,0.0,0,56,78,1330,400.0,9062
8166,1,0,0.0,0,89,78,65,300.0,9062
8167,1,0,0.0,0,56,78,2200,200.0,8890
8168,1,0,3.2,16,89,27,520,750.0,9062
8169,1,0,3.7,61,56,27,503,700.0,9062
8170,0,0,3.8,78,56,78,1892,350.0,9062
8171,1,0,3.3,7,89,78,1345,500.0,7011
8172,0,0,3.1,8,56,78,2620,100.0,9062
8173,1,0,2.7,75,56,78,1818,400.0,4419
8174,1,0,2.4,56,56,27,1892,600.0,9062
8175,1,0,2.8,67,56,78,1818,500.0,6424
8176,1,0,3.7,214,89,53,1818,700.0,9062
8177,1,0,3.6,17,56,78,2009,300.0,9062
8178,0,0,3.5,44,56,78,1846,400.0,9062
8179,0,0,3.0,10,89,78,554,500.0,9062
8180,1,0,2.6,329,56,27,1487,700.0,2230
8181,1,0,3.3,68,56,17,389,250.0,4152
8182,1,0,3.3,44,56,78,1254,300.0,9062
8183,0,1,3.6,54,89,27,2012,1100.0,9062
8184,1,0,3.0,7,89,27,1818,600.0,9021
8185,1,0,2.6,158,56,78,1818,300.0,4449
8186,1,0,2.8,83,89,78,1892,300.0,4400
8187,1,0,3.1,152,56,27,319,600.0,1972
8188,1,0,3.0,382,56,27,814,1000.0,9062
8189,1,0,2.4,125,89,27,1900,500.0,1297
8190,0,0,0.0,0,56,78,2455,300.0,9062
8191,0,0,0.0,0,89,78,2608,250.0,9062
8192,1,0,0.0,0,89,92,475,400.0,8547
8193,0,0,0.0,0,89,78,905,300.0,9062
8194,0,1,4.4,1710,9,76,1087,1200.0,9062
8195,1,1,3.5,262,9,76,1132,1500.0,9062
8196,0,1,4.7,6876,89,71,1074,2400.0,9062
8197,0,0,4.6,5892,89,71,47,2500.0,9062
8198,0,1,4.1,466,89,28,2106,1000.0,9062
8199,0,0,4.0,1075,89,8,1390,1450.0,9062
8200,0,0,3.8,26,89,60,2029,2000.0,9062
8201,0,0,3.9,75,89,50,1389,2000.0,9062
8202,0,0,3.9,21,89,60,1389,1500.0,9062
8203,0,0,3.6,19,89,60,2042,1300.0,9062
8204,0,0,3.7,34,89,28,2034,800.0,9062
8205,1,0,2.6,118,56,28,1892,1200.0,9062
8206,0,0,3.7,32,89,60,1389,2000.0,9062
8207,0,0,3.5,20,89,60,1389,1500.0,9062
8208,0,1,4.9,6375,0,27,1249,1600.0,9062
8209,0,1,4.4,201,0,27,1129,1300.0,9062
8210,1,1,4.2,3230,0,32,1818,1600.0,9062
8211,0,1,4.4,1149,0,28,2135,1100.0,9062
8212,1,0,3.9,420,0,27,175,800.0,9062
8213,1,0,3.0,102,0,27,2553,600.0,9062
8214,0,0,0.0,0,0,27,1159,700.0,9062
8215,1,1,4.0,0,42,27,1109,1100.0,9062
8216,0,1,4.7,10413,45,28,2066,1400.0,9062
8217,0,1,4.4,1533,45,69,1767,2000.0,9062
8218,1,1,4.5,3125,45,28,1944,1500.0,9062
8219,0,1,4.2,1721,45,27,1021,1200.0,9062
8220,1,1,4.4,2493,3,73,2100,900.0,9062
8221,0,1,4.7,3852,29,27,2068,1600.0,9062
8222,1,1,4.5,3458,45,27,2171,1300.0,9062
8223,1,1,4.9,2178,45,28,204,1500.0,9062
8224,1,1,4.2,2616,45,27,806,1300.0,9062
8225,0,1,4.1,2456,29,27,2346,1000.0,9062
8226,1,1,4.4,455,47,28,1818,1500.0,9062
8227,1,1,4.5,710,47,27,1567,1500.0,9062
8228,0,1,4.1,782,43,27,2141,1500.0,9062
8229,1,1,4.4,677,47,27,2147,1500.0,9062
8230,1,1,4.0,1851,46,27,1818,600.0,9062
8231,0,1,4.3,2241,45,27,985,1100.0,9062
8232,1,0,4.1,6875,45,27,2174,750.0,9062
8233,0,1,0.0,0,45,60,2042,1500.0,9062
8234,1,1,3.9,484,45,27,2224,700.0,9062
8235,0,1,3.9,1388,45,60,1127,1400.0,9062
8236,0,1,4.2,117,47,27,2221,800.0,9062
8237,0,1,4.3,104,47,27,1829,1000.0,9062
8238,0,0,3.7,202,29,27,2054,900.0,9062
8239,0,1,4.1,353,43,49,1237,2000.0,9062
8240,0,0,3.8,38,46,27,2278,900.0,9062
8241,0,1,3.9,165,29,27,2556,1000.0,9062
8242,0,0,3.9,371,22,27,2547,400.0,9062
8243,0,0,3.3,177,29,27,1930,950.0,9062
8244,0,1,3.5,32,45,27,1892,1000.0,9062
8245,0,0,2.7,43,29,27,2063,1000.0,9062
8246,1,0,3.5,5,44,27,814,800.0,9062
8247,1,1,4.5,1874,0,19,656,900.0,9062
8248,0,0,0.0,0,0,19,608,400.0,9062
8249,1,0,4.1,464,0,19,592,500.0,9062
8250,1,0,3.8,24,0,19,760,700.0,9062
8251,1,0,3.6,19,0,19,707,400.0,9062
8252,1,0,3.8,100,0,19,770,700.0,9062
8253,1,0,4.0,204,0,20,598,500.0,9062
8254,1,0,3.4,43,0,19,706,900.0,9062
8255,1,0,3.9,331,0,19,1889,200.0,9062
8256,1,0,2.6,60,0,19,577,900.0,9062
8257,1,0,3.8,613,0,19,751,600.0,9062
8258,1,0,3.0,61,0,19,577,650.0,9062
8259,1,0,3.6,41,0,19,665,600.0,9062
8260,0,0,4.0,147,0,19,706,400.0,9062
8261,1,0,2.9,7,0,19,684,400.0,9062
8262,1,0,3.3,5,0,14,343,200.0,9062
8263,1,0,0.0,0,0,19,547,200.0,9062
8264,1,0,0.0,0,0,19,577,500.0,9062
8265,1,0,0.0,0,0,78,631,150.0,9062
8266,0,0,3.2,11,0,19,722,500.0,9062
8267,1,1,3.7,49,0,19,608,300.0,9062
8268,0,0,3.6,61,0,19,577,500.0,9062
8269,0,0,3.6,22,0,19,706,500.0,9062
8270,0,0,3.7,31,0,19,608,500.0,9062
8271,1,0,3.8,208,0,26,618,650.0,9062
8272,1,1,3.9,487,0,19,1115,700.0,9062
8273,0,0,3.8,63,0,19,577,500.0,9062
8274,1,0,3.4,35,0,26,637,500.0,9062
8275,0,0,0.0,0,0,19,706,550.0,9062
8276,0,0,4.2,221,42,19,795,200.0,9062
8277,1,0,4.1,60,42,19,729,600.0,9062
8278,0,0,4.7,14654,45,22,584,900.0,9062
8279,0,0,4.5,3826,45,19,747,800.0,9062
8280,0,0,4.0,2729,45,19,664,1300.0,9062
8281,0,0,4.4,159,45,23,745,600.0,9062
8282,1,0,4.4,2859,45,19,582,600.0,9062
8283,0,1,4.3,1463,45,19,670,800.0,9062
8284,1,1,4.3,1800,45,29,1053,900.0,9062
8285,1,0,4.5,2594,45,43,1495,500.0,9062
8286,1,1,4.4,197,45,19,784,800.0,9062
8287,1,0,4.4,939,45,19,705,900.0,9062
8288,1,1,4.2,468,45,19,651,800.0,9062
8289,1,0,4.7,1022,47,23,700,550.0,9062
8290,0,1,4.4,464,44,19,667,800.0,9062
8291,0,1,4.5,546,45,19,676,900.0,9062
8292,1,0,3.8,22,45,19,651,600.0,9062
8293,1,0,4.1,50,29,19,789,600.0,9062
8294,1,1,4.2,2709,43,19,668,1000.0,9062
8295,1,1,4.0,1509,43,19,643,900.0,9062
8296,1,0,4.5,334,45,43,1204,500.0,9062
8297,0,0,4.2,1355,47,19,696,700.0,9062
8298,1,1,4.2,869,45,19,585,600.0,9062
8299,0,0,4.0,431,45,19,658,300.0,9062
8300,1,0,4.2,1059,45,19,656,800.0,9062
8301,1,0,4.1,137,45,19,730,1200.0,9062
8302,1,0,4.1,306,47,19,678,600.0,9062
8303,1,1,4.1,400,45,21,688,1200.0,9062
8304,1,1,4.2,1692,45,19,737,650.0,9062
8305,0,0,3.6,16,45,19,651,500.0,9062
8306,1,0,4.0,508,29,26,738,1000.0,9062
8307,1,1,4.2,239,29,29,597,600.0,9062
8308,1,0,4.2,99,47,43,1206,900.0,9062
8309,1,1,4.4,4386,29,29,2316,600.0,9062
8310,1,0,4.3,480,45,19,802,450.0,9062
8311,1,0,3.7,31,47,19,801,500.0,9062
8312,1,0,4.0,310,32,19,649,750.0,9062
8313,0,0,4.1,172,47,19,615,650.0,9062
8314,1,0,3.8,30,32,19,577,400.0,9062
8315,1,0,3.7,24,47,19,577,550.0,9062
8316,1,0,4.1,90,45,19,643,600.0,9062
8317,1,0,4.0,41,3,53,715,400.0,9062
8318,1,0,3.8,47,45,19,733,600.0,9062
8319,0,0,3.9,124,3,19,723,500.0,9062
8320,1,0,4.1,323,47,19,589,700.0,9062
8321,1,0,3.9,153,29,53,696,400.0,9062
8322,0,0,4.1,367,47,19,577,350.0,9062
8323,1,0,4.2,413,45,19,698,700.0,9062
8324,1,0,3.4,7,80,39,1283,300.0,9062
8325,0,0,3.8,69,3,20,598,700.0,9062
8326,0,0,3.5,66,45,19,577,300.0,9062
8327,0,0,3.7,34,29,19,611,500.0,9062
8328,1,0,4.2,450,32,19,611,400.0,9062
8329,1,0,3.8,22,45,19,598,500.0,9062
8330,1,0,2.6,18,29,19,577,500.0,9062
8331,0,0,3.8,109,45,19,643,800.0,9062
8332,1,0,3.7,59,22,19,717,600.0,9062
8333,1,0,3.9,247,32,19,670,400.0,9062
8334,0,0,3.5,15,22,19,706,250.0,9062
8335,0,0,0.0,0,3,19,722,400.0,9062
8336,1,0,3.7,132,29,19,791,400.0,9062
8337,0,0,3.3,14,3,22,682,700.0,9062
8338,0,0,0.0,0,22,19,774,500.0,9062
8339,0,0,0.0,0,47,19,643,500.0,9062
8340,0,0,0.0,0,41,19,577,400.0,9062
8341,0,0,3.6,13,3,19,577,700.0,9062
8342,0,0,3.6,16,47,19,706,300.0,9062
8343,0,0,3.7,9,3,19,714,400.0,9062
8344,1,0,2.7,85,29,19,781,500.0,9062
8345,1,0,3.8,187,29,19,585,500.0,9062
8346,1,0,0.0,0,47,19,696,300.0,9062
8347,1,0,4.5,1181,0,39,1459,500.0,4155
8348,1,0,4.0,304,41,39,1818,450.0,9062
8349,1,0,3.9,582,40,39,1446,450.0,9062
8350,1,0,4.1,783,0,78,2568,300.0,9062
8351,1,0,4.0,245,0,78,330,400.0,9062
8352,1,0,4.5,206,22,40,1496,400.0,9062
8353,1,0,3.7,214,0,78,1640,200.0,9062
8354,1,0,3.9,340,22,78,2536,400.0,9062
8355,1,0,3.4,147,0,78,1641,400.0,9062
8356,1,0,3.3,909,41,78,1853,250.0,9062
8357,1,0,4.2,189,46,78,2657,300.0,9062
8358,1,0,4.0,201,0,90,1757,200.0,9062
8359,1,0,4.1,56,22,92,2410,250.0,9062
8360,1,0,4.1,497,44,78,1560,600.0,9062
8361,1,0,4.0,350,22,78,555,600.0,9062
8362,1,0,3.8,21,29,78,316,400.0,9062
8363,1,0,4.0,175,22,78,2652,100.0,9062
8364,1,0,2.9,257,0,78,1818,250.0,9062
8365,1,0,3.7,132,29,19,791,400.0,9062
8366,1,0,4.1,417,32,78,575,500.0,9062
8367,1,0,4.1,211,48,14,375,150.0,9062
8368,1,0,4.0,360,41,92,1859,500.0,9062
8369,1,0,3.7,9,3,92,1551,500.0,9062
8370,1,0,4.0,187,0,78,57,400.0,9062
8371,1,0,3.6,474,0,78,1946,450.0,9062
8372,1,0,4.3,1587,45,27,224,550.0,9062
8373,1,0,4.5,554,0,40,1198,400.0,9062
8374,1,0,4.2,465,0,78,1660,400.0,9062
8375,1,0,4.0,356,48,39,403,650.0,9062
8376,1,0,3.7,129,48,14,1587,150.0,9062
8377,0,0,3.9,625,45,27,893,600.0,9062
8378,1,0,4.2,424,41,78,461,250.0,9062
8379,1,0,3.3,42,0,78,1254,500.0,9062
8380,1,0,4.1,128,0,78,1818,150.0,9062
8381,1,0,3.7,218,45,83,2380,600.0,9062
8382,1,0,3.7,7,22,78,2531,300.0,9062
8383,1,0,4.2,95,32,16,352,400.0,9062
8384,1,0,3.9,187,0,78,500,600.0,9062
8385,1,0,4.2,37,0,92,2590,200.0,9062
8386,1,0,4.0,137,48,78,2592,250.0,9062
8387,1,0,3.9,224,0,92,472,400.0,4907
8388,1,0,3.9,179,0,78,2300,250.0,9062
8389,1,0,3.9,38,0,92,2455,250.0,4903
8390,1,0,4.3,3605,46,78,2637,400.0,9062
8391,1,0,3.6,97,48,0,271,400.0,9062
8392,1,0,4.1,1959,46,78,1735,600.0,9062
8393,1,0,0.0,0,45,78,489,750.0,9062
8394,1,0,3.9,330,41,27,979,600.0,9062
8395,1,0,3.9,331,0,19,1889,200.0,9062
8396,1,0,4.1,301,32,78,2510,200.0,142
8397,1,0,4.0,334,29,78,2553,300.0,4869
8398,1,0,3.9,224,41,92,1892,250.0,9062
8399,1,0,3.8,98,41,27,1818,400.0,9062
8400,1,0,4.1,840,22,78,2563,300.0,9062
8401,1,0,3.6,519,29,27,2553,400.0,209
8402,1,0,3.3,48,0,78,1892,300.0,9062
8403,1,0,2.7,172,0,27,75,450.0,9062
8404,1,0,3.7,20,3,40,1217,300.0,9062
8405,1,0,3.9,62,29,78,561,300.0,9062
8406,1,0,3.9,64,0,78,403,700.0,9062
8407,1,0,4.0,293,46,59,2652,250.0,9062
8408,1,0,2.9,177,0,78,1892,300.0,9062
8409,1,1,4.1,1242,45,27,1818,600.0,9062
8410,1,0,3.7,93,46,78,2218,300.0,9062
8411,1,0,3.8,99,0,27,2553,350.0,4894
8412,1,0,0.0,0,0,78,1818,300.0,9062
8413,1,0,3.9,56,0,78,403,300.0,9062
8414,1,0,4.2,1076,45,88,1756,400.0,9062
8415,1,0,3.9,236,22,78,2147,400.0,9062
8416,1,0,4.0,1986,29,27,500,800.0,9062
8417,1,0,3.8,7,0,17,2675,200.0,9062
8418,1,0,3.6,45,29,78,535,300.0,9062
8419,1,0,3.4,137,0,92,483,500.0,9062
8420,1,0,4.1,15,0,0,271,200.0,9062
8421,1,0,4.3,385,0,92,2163,500.0,9062
8422,1,0,3.9,70,3,40,1192,350.0,9062
8423,1,0,3.6,621,22,78,554,400.0,9062
8424,1,0,3.9,52,0,78,2553,300.0,9062
8425,1,0,4.5,334,45,43,1204,500.0,9062
8426,1,0,3.0,30,0,92,503,400.0,9062
8427,1,0,4.3,475,0,92,2306,600.0,9062
8428,1,0,3.7,74,22,14,373,200.0,9062
8429,1,0,4.4,1286,22,78,1818,400.0,9062
8430,1,0,4.0,196,44,78,1818,500.0,9062
8431,1,0,3.5,8,0,39,1892,600.0,9062
8432,1,0,3.8,53,47,78,1436,350.0,9062
8433,1,0,2.9,127,0,78,905,300.0,9062
8434,1,0,3.2,44,0,48,1818,400.0,9062
8435,1,0,4.0,113,0,78,942,400.0,1429
8436,1,0,3.8,509,22,78,554,500.0,9062
8437,1,0,3.9,420,0,27,175,800.0,9062
8438,1,1,4.1,2724,0,27,503,800.0,9062
8439,1,0,2.5,47,7,27,1479,800.0,9062
8440,1,1,4.0,202,29,78,2326,700.0,9062
8441,1,0,3.8,101,86,39,1875,500.0,9062
8442,1,0,3.4,14,29,92,1818,200.0,9062
8443,1,0,3.9,160,44,39,468,650.0,9062
8444,1,0,4.0,253,32,40,1198,300.0,9062
8445,1,0,4.0,64,22,27,2555,300.0,6826
8446,1,0,2.3,298,7,78,487,450.0,9062
8447,1,0,3.8,120,22,27,509,600.0,9062
8448,1,0,3.6,382,45,27,1626,600.0,9062
8449,1,0,4.3,650,46,78,2455,250.0,9062
8450,1,0,2.7,159,29,78,2306,750.0,9062
8451,1,0,4.1,127,22,78,1915,400.0,9062
8452,1,0,3.9,438,0,27,313,650.0,9062
8453,1,0,3.9,467,0,27,175,550.0,9062
8454,1,0,3.9,42,46,78,2455,300.0,221
8455,1,0,2.9,345,0,92,1869,450.0,9062
8456,1,0,4.0,457,46,39,1462,500.0,9062
8457,1,0,3.6,35,29,78,1892,200.0,9062
8458,1,0,3.9,210,32,16,1203,400.0,9062
8459,1,0,4.0,79,32,78,1689,100.0,9062
8460,1,0,4.1,164,32,78,445,400.0,9062
8461,1,0,3.7,111,3,27,57,800.0,9062
8462,1,0,3.2,136,3,27,1915,500.0,9062
8463,1,0,3.0,102,0,27,2553,600.0,9062
8464,1,0,3.9,97,32,78,2455,200.0,9062
8465,1,0,3.8,151,22,90,1756,400.0,9062
8466,1,0,3.6,218,0,27,487,600.0,9062
8467,1,0,4.6,406,3,27,0,1000.0,9062
8468,1,0,3.9,148,22,88,1756,200.0,9062
8469,1,0,4.2,9,0,78,2638,250.0,9062
8470,1,0,3.8,139,45,78,2555,200.0,5792
8471,1,0,4.0,750,25,78,1818,250.0,9062
8472,1,1,3.9,487,0,19,1115,700.0,9062
8473,1,0,3.9,357,0,78,1892,400.0,9062
8474,1,0,3.8,26,47,0,271,500.0,9062
8475,1,0,3.2,72,22,78,521,400.0,9062
8476,1,0,3.4,17,44,78,461,400.0,9062
8477,1,0,3.8,31,3,78,2553,300.0,6168
8478,1,0,4.2,702,47,40,272,450.0,9062
8479,1,0,4.1,888,43,19,657,800.0,9062
8480,1,0,4.1,414,47,17,1591,300.0,9062
8481,1,0,3.6,36,22,78,2568,250.0,9062
8482,1,0,3.9,15,0,78,2395,100.0,9062
8483,1,0,4.1,230,29,0,271,500.0,9062
8484,1,0,3.1,53,41,78,1254,100.0,9062
8485,1,0,4.3,277,47,78,1818,450.0,9062
8486,1,0,4.0,260,29,78,1818,300.0,9062
8487,1,0,3.9,50,22,78,313,450.0,9062
8488,1,0,3.3,5,18,78,905,300.0,9062
8489,1,0,4.1,1022,22,40,1198,500.0,9062
8490,1,0,3.3,394,47,78,1818,400.0,9062
8491,1,0,4.0,166,32,78,2553,400.0,1194
8492,1,0,3.7,27,0,78,2075,500.0,9062
8493,1,0,3.8,31,3,78,2455,150.0,8131
8494,1,0,3.6,37,32,78,2455,300.0,9062
8495,1,0,2.7,74,7,27,459,700.0,9062
8496,1,0,4.0,457,41,27,1818,550.0,9062
8497,1,0,4.1,93,22,27,1544,700.0,9062
8498,1,0,4.2,450,32,19,611,400.0,9062
8499,1,0,3.9,45,22,40,346,400.0,9062
8500,1,0,3.1,18,0,27,1633,500.0,1478
8501,1,0,3.6,68,0,78,57,300.0,9062
8502,1,0,4.0,96,3,39,1738,600.0,9062
8503,1,0,3.1,266,22,27,810,550.0,9062
8504,1,0,3.8,59,22,78,2455,200.0,263
8505,1,0,3.9,120,3,78,521,300.0,9062
8506,1,0,3.9,163,22,78,2568,300.0,9062
8507,1,0,3.2,68,22,27,2606,400.0,9062
8508,1,0,4.6,117,41,40,1198,300.0,9062
8509,1,0,3.5,14,22,78,1616,450.0,9062
8510,1,0,4.0,326,22,39,2642,200.0,9062
8511,1,0,4.1,313,41,92,1464,650.0,9062
8512,1,0,3.7,31,0,78,1892,300.0,9062
8513,1,0,3.4,23,0,39,537,300.0,9062
8514,1,0,3.6,19,3,78,2553,400.0,9062
8515,1,0,3.7,31,47,19,801,500.0,9062
8516,1,0,3.8,101,29,78,2638,200.0,9062
8517,1,0,3.5,15,47,78,1463,500.0,9062
8518,1,0,4.4,351,46,19,776,500.0,9062
8519,1,0,3.7,327,0,92,1866,500.0,9062
8520,1,0,3.8,37,22,78,1818,400.0,2681
8521,1,0,3.4,6,0,92,1746,200.0,9062
8522,1,0,3.9,498,46,78,2643,300.0,9062
8523,1,0,3.6,6,0,78,1689,200.0,6850
8524,1,0,4.0,25,29,14,356,200.0,9062
8525,1,0,4.0,84,0,78,1345,400.0,6902
8526,1,1,4.2,174,32,27,1447,800.0,9062
8527,1,0,4.1,57,41,17,1587,200.0,9062
8528,1,0,0.0,0,0,78,1818,350.0,9062
8529,1,0,3.3,9,44,39,2141,400.0,9062
8530,1,0,3.2,115,22,27,2556,700.0,9062
8531,1,0,3.7,63,0,78,1616,350.0,9062
8532,1,0,4.3,189,44,0,271,400.0,9062
8533,0,0,3.8,500,3,27,2245,300.0,9062
8534,1,1,4.4,197,45,19,784,800.0,9062
8535,1,0,3.2,56,3,78,2084,250.0,9062
8536,1,0,3.9,33,0,78,2258,350.0,9062
8537,1,0,0.0,0,32,0,271,500.0,9062
8538,1,0,3.6,46,32,92,1818,100.0,9062
8539,1,0,3.9,101,3,40,1496,400.0,9062
8540,1,1,4.1,1541,0,27,1654,800.0,9062
8541,1,0,3.6,192,0,39,1436,450.0,9062
8542,1,0,3.9,73,3,92,2531,400.0,9062
8543,1,0,3.8,267,3,39,1915,400.0,9062
8544,1,0,3.9,50,32,78,2547,200.0,4812
8545,1,0,4.3,245,45,78,2697,600.0,9062
8546,1,0,4.0,136,22,27,1008,750.0,9062
8547,1,0,3.9,170,0,78,1667,300.0,9062
8548,1,0,4.2,213,29,40,1499,400.0,9062
8549,1,0,3.9,49,3,19,577,600.0,9062
8550,1,0,3.9,106,47,39,1438,600.0,9062
8551,1,0,3.9,85,29,78,2343,300.0,9062
8552,1,0,3.3,10,45,92,467,500.0,9062
8553,1,0,4.1,205,45,78,1254,250.0,9062
8554,1,0,3.2,33,3,78,1366,250.0,9062
8555,1,0,3.9,38,0,14,367,200.0,9062
8556,1,0,3.8,60,0,78,331,300.0,9062
8557,1,0,3.6,140,3,78,1658,200.0,9062
8558,1,1,4.5,799,0,27,1122,800.0,9062
8559,1,0,3.2,64,0,78,1997,250.0,9062
8560,1,0,3.7,23,0,78,905,300.0,9062
8561,1,0,0.0,0,22,92,1818,350.0,9062
8562,1,0,3.9,670,0,27,1818,500.0,9062
8563,1,0,4.1,119,22,78,2531,200.0,9062
8564,1,0,3.7,130,41,28,1007,1200.0,9062
